balance_ratio,sim_calculation_type,batch_size,n_iter,sim_type,improvement_ratio
-1,1,-1,-1,-1,-1.6967402357251857
-1,1,-1,-1,-1,-2.0535394868020864
-1,1,-1,-1,-1,-1.7491323342890506
-1,1,-1,-1,-1,-1.8550457518132486
-1,1,-1,-1,-1,-1.7216371160019257
-1,1,-1,-1,-1,-1.6380175084387274
-1,1,-1,-1,-1,-1.9601014036832078
-1,1,-1,-1,-1,-1.9591222243802167
-1,1,-1,-1,-1,-1.711993138912903
-1,1,-1,-1,-1,-1.5592730907538372
-1,1,-1,-1,-1,-1.5927215865739888
-1,1,-1,-1,-1,-1.9634464078670477
-1,1,-1,-1,-1,-1.6713200596003153
-1,1,-1,-1,-1,-1.491343960222854
-1,1,-1,-1,-1,-1.56650204260925
-1,1,-1,-1,-1,-1.5950558920706916
-1,1,-1,-1,-1,-1.853558804582009
-1,1,-1,-1,-1,-1.7062912379327
-1,1,-1,-1,-1,-1.8754478728471935
-1,1,-1,-1,-1,-1.527569583448669
-1,1,-1,-1,-1,-1.6302501220893713
-1,1,-1,-1,-1,-1.9704680290633652
-1,1,-1,-1,-1,-1.8241112039218945
-1,1,-1,-1,-1,-1.7734029695835818
-1,1,-1,-1,-1,-1.6524838306808889
-1,1,-1,-1,-1,-1.5572604705301951
-1,1,-1,-1,-1,-1.996038509864988
-1,1,-1,-1,-1,-2.019230748978605
-1,1,-1,-1,-1,-1.7650139094365853
-1,1,-1,-1,-1,-1.6051797667355878
-1,1,-1,-1,-1,-1.665243774923109
-1,1,-1,-1,-1,-1.9806025939144218
-1,1,-1,-1,-1,-1.7687673709535328
-1,1,-1,-1,-1,-1.7555888928966574
-1,1,-1,-1,-1,-1.6697299463827824
-1,1,-1,-1,-1,-1.5960606982170176
-1,1,-1,-1,-1,-2.0098494048451103
-1,1,-1,-1,-1,-1.821268897667336
-1,1,-1,-1,-1,-1.7819248143773203
-1,1,-1,-1,-1,-1.7272102353459553
-1,1,-1,-1,-1,-1.7959891702635704
-1,1,-1,-1,-1,-1.9076665525369312
-1,1,-1,-1,-1,-1.4475598108949908
-1,1,-1,-1,-1,-1.7268537989149824
-1,1,-1,-1,-1,-1.8153784924958944
-1,1,-1,-1,-1,-1.595118781905409
-1,1,-1,-1,-1,-1.758529252431519
-1,1,-1,-1,-1,-2.0229232487188344
-1,1,-1,-1,1,-1.6691026703708731
-1,1,-1,-1,1,-1.515911677902513
-1,1,-1,-1,1,-1.5838558842996906
-1,1,-1,-1,1,-1.9330827409153375
-1,1,-1,-1,1,-1.8069116058402515
-1,1,-1,-1,1,-1.490880661411817
-1,1,-1,-1,1,-1.7293607293665674
-1,1,-1,-1,1,-1.6029528181630797
-1,1,-1,-1,1,-1.9253284701981657
-1,1,-1,-1,1,-1.705822297901638
-1,1,-1,-1,1,-1.6884672021377778
-1,1,-1,-1,1,-1.7684178131787822
-1,1,-1,-1,1,-1.596346043954877
-1,1,-1,-1,1,-2.0483803075027485
-1,1,-1,-1,1,-1.8487407939376674
-1,1,-1,-1,1,-1.7363561529778544
-1,1,-1,-1,1,-1.5552350224840545
-1,1,-1,-1,1,-1.5942275194920021
-1,1,-1,-1,1,-1.867068716651393
-1,1,-1,-1,1,-1.7454382144035827
-1,1,-1,-1,1,-1.6161158669031983
-1,1,-1,-1,1,-1.7502190326326215
-1,1,-1,-1,1,-1.588364313672329
-1,1,-1,-1,1,-1.7769284771859652
-1,1,-1,-1,1,-1.713192679414093
-1,1,-1,-1,1,-1.5822152230184086
-1,1,-1,-1,1,-1.8606166504606998
-1,1,-1,-1,1,-1.7563199687904452
-1,1,-1,-1,1,-1.9975709089845808
-1,1,-1,-1,1,-1.7127039463936031
-1,1,-1,-1,1,-1.5877909810685193
-1,1,-1,-1,1,-1.7980966762487438
-1,1,-1,-1,1,-1.5860721814226684
-1,1,-1,-1,1,-2.087813462142363
-1,1,-1,-1,1,-1.945622184439987
-1,1,-1,-1,1,-1.6889358008086641
-1,1,-1,-1,1,-1.8329081566246304
-1,1,-1,-1,1,-1.573936978136631
-1,1,-1,-1,1,-1.756156547371012
-1,1,-1,-1,1,-1.6647166039910797
-1,1,-1,-1,1,-1.7002184051039917
-1,1,-1,-1,1,-1.7713967968490116
-1,1,-1,-1,1,-1.578715781130971
-1,1,-1,-1,1,-2.1357815951562733
-1,1,-1,-1,1,-1.8416794592791086
-1,1,-1,-1,1,-1.72640353777146
-1,1,-1,-1,1,-1.6704514726898483
-1,1,-1,-1,1,-1.8106824101873917
-1,1,-1,-1,1,-2.05725042728055
-1,1,-1,-1,1,-1.7832582832347679
-1,1,-1,1,-1,-1.5815538349758043
-1,1,-1,1,-1,-1.5571541468017978
-1,1,-1,1,-1,-1.6429843701093227
-1,1,-1,1,-1,-1.790039465050716
-1,1,-1,1,-1,-1.8631547046600616
-1,1,-1,1,-1,-1.7392081919349045
-1,1,-1,1,-1,-1.7187740570180643
-1,1,-1,1,-1,-1.6390817652543226
-1,1,-1,1,-1,-2.0397225035176936
-1,1,-1,1,-1,-1.9605696888967827
-1,1,-1,1,-1,-1.7972246852503047
-1,1,-1,1,-1,-1.4699607001274873
-1,1,-1,1,-1,-1.6303006592412879
-1,1,-1,1,-1,-1.9297043376453786
-1,1,-1,1,-1,-1.8631776312004187
-1,1,-1,1,-1,-1.6062147477355042
-1,1,-1,1,-1,-1.5756909734120128
-1,1,-1,1,-1,-1.6149552163857717
-1,1,-1,1,-1,-1.9781117910302422
-1,1,-1,1,-1,-1.7461359751017764
-1,1,-1,1,-1,-1.834944565168153
-1,1,-1,1,-1,-1.5801875103946983
-1,1,-1,1,-1,-1.4162596554482825
-1,1,-1,1,-1,-1.9359835641920693
-1,1,-1,1,-1,-1.8135871562724812
-1,1,-1,1,-1,-1.7524577348260442
-1,1,-1,1,-1,-1.7922476041918025
-1,1,-1,1,-1,-1.5804945274040205
-1,1,-1,1,-1,-1.8525344305037599
-1,1,-1,1,-1,-1.7281872343161426
-1,1,-1,1,-1,-1.5684811569182824
-1,1,-1,1,-1,-1.4528496039362107
-1,1,-1,1,-1,-1.5615662578979743
-1,1,-1,1,-1,-1.8629813929353116
-1,1,-1,1,-1,-1.8513801787563262
-1,1,-1,1,-1,-1.4535785069474914
-1,1,-1,1,-1,-1.5123722136484208
-1,1,-1,1,-1,-1.725871061363162
-1,1,-1,1,-1,-2.085021773093137
-1,1,-1,1,-1,-1.7816403716881433
-1,1,-1,1,-1,-1.658019331058886
-1,1,-1,1,-1,-1.393914994918058
-1,1,-1,1,-1,-1.508727803687011
-1,1,-1,1,-1,-1.9506204501873576
-1,1,-1,1,-1,-1.790162538397319
-1,1,-1,1,-1,-1.6309287167516082
-1,1,-1,1,-1,-1.3496557102820428
-1,1,-1,1,-1,-1.6437943607986885
-1,1,-1,1,-1,-1.8954639717208621
-1,1,-1,1,-1,-1.810000766343995
-1,1,-1,1,1,-1.795127947444425
-1,1,-1,1,1,-1.4404047542127032
-1,1,-1,1,1,-1.5577365351577808
-1,1,-1,1,1,-1.9252135248632452
-1,1,-1,1,1,-1.6601910830154507
-1,1,-1,1,1,-1.5758688798507636
-1,1,-1,1,1,-1.355206549289627
-1,1,-1,1,1,-1.5933512408740813
-1,1,-1,1,1,-1.9761992673736717
-1,1,-1,1,1,-1.818555887899585
-1,1,-1,1,1,-1.704343783237284
-1,1,-1,1,1,-1.507416098273675
-1,1,-1,1,1,-1.6156309749356887
-1,1,-1,1,1,-1.8340379446838533
-1,1,-1,1,1,-1.9011736976999776
-1,1,-1,1,1,-1.7627548371705037
-1,1,-1,1,1,-1.6568508707274334
-1,1,-1,1,1,-1.43868083304456
-1,1,-1,1,1,-1.999738767141489
-1,1,-1,1,1,-1.7337698824330618
-1,1,-1,1,1,-1.4940695105543642
-1,1,-1,1,1,-1.4417127952644815
-1,1,-1,1,1,-1.5417858632683088
-1,1,-1,1,1,-1.7613588951775614
-1,1,-1,1,1,-1.6379523571135508
-1,1,-1,1,1,-1.6077649506728382
-1,1,-1,1,1,-1.3741435902403722
-1,1,-1,1,1,-1.5448464911946218
-1,1,-1,1,1,-1.912560932951066
-1,1,-1,1,1,-1.5701184848707037
-1,1,-1,1,1,-1.6052299824669878
-1,1,-1,1,1,-1.4300916597627902
-1,1,-1,1,1,-1.6517931871082543
-1,1,-1,1,1,-2.111771827318233
-1,1,-1,1,1,-1.8531819316654354
-1,1,-1,1,1,-1.6439453655035583
-1,1,-1,1,1,-1.6214890881068078
-1,1,-1,1,1,-1.3954174522471425
-1,1,-1,1,1,-2.0667476335811696
-1,1,-1,1,1,-1.7600475012366552
-1,1,-1,1,1,-1.59008865243363
-1,1,-1,1,1,-1.4819014341433907
-1,1,-1,1,1,-1.572023342390671
-1,1,-1,1,1,-1.9069463740616823
-1,1,-1,1,1,-1.7222110568079
-1,1,-1,1,1,-1.5798854333180654
-1,1,-1,1,1,-1.3851522009508057
-1,1,-1,1,1,-1.4646030345525585
-1,1,-1,1,1,-2.096972846689653
-1,1,-1,1,1,-1.8202424626723714
-1,1,0,-1,-1,-1.72385412393242
-1,1,0,-1,-1,-1.1081390345265496
-1,1,0,-1,-1,-1.5531376210346213
-1,1,0,-1,-1,-1.5678295715283252
-1,1,0,-1,-1,-1.5142823008335906
-1,1,0,-1,-1,-2.033736068586793
-1,1,0,-1,-1,-1.4590392112210235
-1,1,0,-1,-1,-1.4422646361390823
-1,1,0,-1,-1,-1.4286119648815478
-1,1,0,-1,-1,-1.6681195971663048
-1,1,0,-1,-1,-1.8707326042121264
-1,1,0,-1,-1,-1.3940943461977213
-1,1,0,-1,-1,-1.4759210863877388
-1,1,0,-1,-1,-1.2332083958554425
-1,1,0,-1,-1,-1.5891393375038205
-1,1,0,-1,-1,-2.126992615651209
-1,1,0,-1,-1,-1.5212693883778157
-1,1,0,-1,-1,-1.6642771900437079
-1,1,0,-1,-1,-1.8135347934859871
-1,1,0,-1,-1,-1.7398907909472878
-1,1,0,-1,-1,-1.8073076182436254
-1,1,0,-1,-1,-1.6056867091860438
-1,1,0,-1,-1,-1.4383090089897894
-1,1,0,-1,-1,-1.4001444356907367
-1,1,0,-1,-1,-1.6608923634338055
-1,1,0,-1,-1,-1.5263160114459056
-1,1,0,-1,-1,-1.3764301437689321
-1,1,0,-1,-1,-1.5489057824074806
-1,1,0,-1,-1,-1.7955431396764316
-1,1,0,-1,-1,-1.5339995096169383
-1,1,0,-1,-1,-1.6733179902596973
-1,1,0,-1,-1,-1.5394233216208861
-1,1,0,-1,-1,-1.5076266709447392
-1,1,0,-1,-1,-1.288545641060551
-1,1,0,-1,-1,-1.9650930835604594
-1,1,0,-1,-1,-1.6620242897356168
-1,1,0,-1,-1,-1.5240588303262286
-1,1,0,-1,-1,-1.515649338266506
-1,1,0,-1,-1,-1.8647126218591505
-1,1,0,-1,-1,-1.7268468062397364
-1,1,0,-1,-1,-1.520086083496032
-1,1,0,-1,-1,-1.2991743666670281
-1,1,0,-1,-1,-1.4231116998674274
-1,1,0,-1,-1,-1.511364855870795
-1,1,0,-1,-1,-1.747589528034121
-1,1,0,-1,-1,-1.8039991090427272
-1,1,0,-1,-1,-1.3510575735451722
-1,1,0,-1,-1,-1.5741088211801115
-1,1,0,-1,-1,-1.754125227880374
-1,1,0,-1,-1,-1.5295756617483214
-1,1,0,-1,1,-1.529220028977777
-1,1,0,-1,1,-1.5740103239695205
-1,1,0,-1,1,-1.5258433123523756
-1,1,0,-1,1,-1.3762990513077618
-1,1,0,-1,1,-1.6362918400404838
-1,1,0,-1,1,-1.77723255023312
-1,1,0,-1,1,-1.4657287406435424
-1,1,0,-1,1,-1.569777270801575
-1,1,0,-1,1,-1.3923138959717125
-1,1,0,-1,1,-1.684697203321145
-1,1,0,-1,1,-1.496913985979654
-1,1,0,-1,1,-1.1605738195308355
-1,1,0,-1,1,-1.4774074018235548
-1,1,0,-1,1,-1.2989713115650967
-1,1,0,-1,1,-1.5022993152561506
-1,1,0,-1,1,-1.820436624753959
-1,1,0,-1,1,-1.530007753610612
-1,1,0,-1,1,-1.5030714248063082
-1,1,0,-1,1,-1.878603166274512
-1,1,0,-1,1,-2.1195388388270473
-1,1,0,-1,1,-1.6688299403595108
-1,1,0,-1,1,-1.1145862740965897
-1,1,0,-1,1,-1.4759768216648637
-1,1,0,-1,1,-1.234897297764224
-1,1,0,-1,1,-1.4391898466892898
-1,1,0,-1,1,-1.5908835036900264
-1,1,0,-1,1,-1.6599020350118228
-1,1,0,-1,1,-1.3998392048563821
-1,1,0,-1,1,-2.025287384401225
-1,1,0,-1,1,-1.9437351555612918
-1,1,0,-1,1,-1.6276167832082775
-1,1,0,-1,1,-1.1161875349690595
-1,1,0,-1,1,-1.387772388536097
-1,1,0,-1,1,-1.6986587762785113
-1,1,0,-1,1,-1.7061955667512814
-1,1,0,-1,1,-1.9730073411606444
-1,1,0,-1,1,-1.460364484099531
-1,1,0,-1,1,-1.446591069459821
-1,1,0,-1,1,-1.3721544718090346
-1,1,0,-1,1,-1.6942214444348411
-1,1,0,-1,1,-1.5496914400504622
-1,1,0,-1,1,-1.612548866116161
-1,1,0,-1,1,-1.510577948588154
-1,1,0,-1,1,-1.3054721335899062
-1,1,0,-1,1,-1.7523558421055445
-1,1,0,-1,1,-1.8374374067696788
-1,1,0,-1,1,-1.4883136626110267
-1,1,0,-1,1,-1.544829360205165
-1,1,0,-1,1,-1.7852992566823362
-1,1,0,-1,1,-1.9249172450897278
-1,1,0,1,-1,-2.231916723105089
-1,1,0,1,-1,-1.429898670945519
-1,1,0,1,-1,-1.5537379238294151
-1,1,0,1,-1,-1.3913028415952742
-1,1,0,1,-1,-2.40398962585211
-1,1,0,1,-1,-1.5766052349945512
-1,1,0,1,-1,-1.4180761586642112
-1,1,0,1,-1,-1.5297447191289908
-1,1,0,1,-1,-1.2448742649341933
-1,1,0,1,-1,-2.0325560943360585
-1,1,0,1,-1,-1.6258492204391504
-1,1,0,1,-1,-1.248259253233285
-1,1,0,1,-1,-1.5728730594367297
-1,1,0,1,-1,-1.319579620831619
-1,1,0,1,-1,-1.6172953782685853
-1,1,0,1,-1,-2.1243175685602496
-1,1,0,1,-1,-0.9813745574948889
-1,1,0,1,-1,-1.5565089676859893
-1,1,0,1,-1,-1.5685705442537416
-1,1,0,1,-1,-1.9305822540628808
-1,1,0,1,-1,-1.3196100043576857
-1,1,0,1,-1,-1.2276227916082156
-1,1,0,1,-1,-1.6375486326243351
-1,1,0,1,-1,-1.3367496307435556
-1,1,0,1,-1,-2.0877124532176157
-1,1,0,1,-1,-1.5754222240999598
-1,1,0,1,-1,-1.0647357088661924
-1,1,0,1,-1,-1.6439958641062697
-1,1,0,1,-1,-1.2275485595753344
-1,1,0,1,-1,-1.588499795849465
-1,1,0,1,-1,-2.3195571867226366
-1,1,0,1,-1,-1.0679236375277583
-1,1,0,1,-1,-1.4777111406539132
-1,1,0,1,-1,-1.4456075033606897
-1,1,0,1,-1,-1.954405495384974
-1,1,0,1,-1,-1.9775932200289281
-1,1,0,1,-1,-1.1686138776315
-1,1,0,1,-1,-1.4749454597436167
-1,1,0,1,-1,-1.339942482547944
-1,1,0,1,-1,-1.932875931675675
-1,1,0,1,-1,-1.9653039874541027
-1,1,0,1,-1,-1.5527607939179529
-1,1,0,1,-1,-1.5825243187003608
-1,1,0,1,-1,-1.2827423613768398
-1,1,0,1,-1,-1.4055283493929602
-1,1,0,1,-1,-2.2306163299675132
-1,1,0,1,-1,-1.1600431258050738
-1,1,0,1,-1,-1.6080947213251118
-1,1,0,1,-1,-1.3214168873808647
-1,1,0,1,-1,-1.9312061667896918
-1,1,0,1,1,-2.2001220668372246
-1,1,0,1,1,-1.3026416214057883
-1,1,0,1,1,-1.367384896391833
-1,1,0,1,1,-1.1993561544236635
-1,1,0,1,1,-2.01974010261544
-1,1,0,1,1,-1.7039199601785344
-1,1,0,1,1,-1.100323563008732
-1,1,0,1,1,-1.6793488840035085
-1,1,0,1,1,-1.805579235579298
-1,1,0,1,1,-1.5438097312800494
-1,1,0,1,1,-1.7568442985043113
-1,1,0,1,1,-0.9889110038912915
-1,1,0,1,1,-1.6288789573423816
-1,1,0,1,1,-1.4859984198521612
-1,1,0,1,1,-1.648945297621635
-1,1,0,1,1,-2.0811461746829414
-1,1,0,1,1,-1.4212087832321292
-1,1,0,1,1,-1.5329033362321518
-1,1,0,1,1,-1.501148130159482
-1,1,0,1,1,-1.5886993796546567
-1,1,0,1,1,-2.182163389090163
-1,1,0,1,1,-1.4386031779226809
-1,1,0,1,1,-1.5334843770859425
-1,1,0,1,1,-1.3536750899128422
-1,1,0,1,1,-1.8905889111929353
-1,1,0,1,1,-1.7879894843417958
-1,1,0,1,1,-1.3391225210634232
-1,1,0,1,1,-1.5615857875096018
-1,1,0,1,1,-2.2639739265898613
-1,1,0,1,1,-1.9415419023894946
-1,1,0,1,1,-1.851564266088849
-1,1,0,1,1,-1.2800190258368311
-1,1,0,1,1,-1.425489892820617
-1,1,0,1,1,-1.6853519566598276
-1,1,0,1,1,-1.9863016786420509
-1,1,0,1,1,-2.0220731827774467
-1,1,0,1,1,-1.393737760651001
-1,1,0,1,1,-1.6698752645576842
-1,1,0,1,1,-1.1785652686401444
-1,1,0,1,1,-1.525449006971345
-1,1,0,1,1,-1.6141016039980884
-1,1,0,1,1,-0.9555783291979261
-1,1,0,1,1,-1.5094895222355784
-1,1,0,1,1,-2.0054231613409765
-1,1,0,1,1,-2.083634519413719
-1,1,0,1,1,-2.1601004314173586
-1,1,0,1,1,-1.4463709002243967
-1,1,0,1,1,-1.5366994569097592
-1,1,0,1,1,-1.271584175256898
-1,1,0,1,1,-1.943626985120923
-1,1,1,-1,-1,-1.8847831105608523
-1,1,1,-1,-1,-1.4984402364026594
-1,1,1,-1,-1,-1.31852150566308
-1,1,1,-1,-1,-1.313955444383075
-1,1,1,-1,-1,-1.964828778805355
-1,1,1,-1,-1,-1.662269183645799
-1,1,1,-1,-1,-1.3205391611069686
-1,1,1,-1,-1,-1.4323627986843268
-1,1,1,-1,-1,-1.3259954027900838
-1,1,1,-1,-1,-1.943150080327929
-1,1,1,-1,-1,-2.035440155238818
-1,1,1,-1,-1,-1.24087746126283
-1,1,1,-1,-1,-1.4287941470169043
-1,1,1,-1,-1,-1.2158502070092878
-1,1,1,-1,-1,-1.829030541862885
-1,1,1,-1,-1,-1.4995916234604278
-1,1,1,-1,-1,-1.1365067359266048
-1,1,1,-1,-1,-1.2345984120448212
-1,1,1,-1,-1,-1.3320897815958412
-1,1,1,-1,-1,-2.0801895388689933
-1,1,1,-1,-1,-1.850676133163079
-1,1,1,-1,-1,-1.44876262678207
-1,1,1,-1,-1,-1.4732025888722589
-1,1,1,-1,-1,-1.3402090139374954
-1,1,1,-1,-1,-1.9348943420234734
-1,1,1,-1,-1,-1.5876090579033826
-1,1,1,-1,-1,-1.1966636409015008
-1,1,1,-1,-1,-1.620752394986256
-1,1,1,-1,-1,-1.2693771596319514
-1,1,1,-1,-1,-1.826282297143492
-1,1,1,-1,-1,-1.9859874828816184
-1,1,1,-1,-1,-1.5925204398611574
-1,1,1,-1,-1,-1.5060623936183795
-1,1,1,-1,-1,-1.5933166872146953
-1,1,1,-1,-1,-1.3116915395007342
-1,1,1,-1,-1,-1.950253417396921
-1,1,1,-1,-1,-1.4941375509608374
-1,1,1,-1,-1,-1.4837423965069034
-1,1,1,-1,-1,-1.2310026033534782
-1,1,1,-1,-1,-1.893941816577085
-1,1,1,-1,-1,-1.945632530947293
-1,1,1,-1,-1,-1.0154767104872224
-1,1,1,-1,-1,-1.6290935983087846
-1,1,1,-1,-1,-1.9250802682503283
-1,1,1,-1,-1,-1.8588208651837679
-1,1,1,-1,-1,-1.7475304634452902
-1,1,1,-1,-1,-1.3946815236953756
-1,1,1,-1,-1,-1.5068652702577667
-1,1,1,-1,-1,-1.4897548543986199
-1,1,1,-1,-1,-2.001585584870744
-1,1,1,-1,1,-1.860455314187514
-1,1,1,-1,1,-1.0797528941840198
-1,1,1,-1,1,-1.3956450882893192
-1,1,1,-1,1,-1.638565010745815
-1,1,1,-1,1,-1.7848154013408877
-1,1,1,-1,1,-1.5959608629516289
-1,1,1,-1,1,-1.3518658755258852
-1,1,1,-1,1,-1.3960913425036519
-1,1,1,-1,1,-1.2563227996381385
-1,1,1,-1,1,-1.6255576992506688
-1,1,1,-1,1,-1.5363828771603596
-1,1,1,-1,1,-1.3537361211955534
-1,1,1,-1,1,-1.4971391798060376
-1,1,1,-1,1,-1.3388741561092496
-1,1,1,-1,1,-1.5973067565287407
-1,1,1,-1,1,-1.8854191225951205
-1,1,1,-1,1,-1.2693388118674096
-1,1,1,-1,1,-1.3999114206128271
-1,1,1,-1,1,-1.2603885228946772
-1,1,1,-1,1,-1.5529488649119607
-1,1,1,-1,1,-1.5753447898857635
-1,1,1,-1,1,-1.0223033072318741
-1,1,1,-1,1,-1.3628880711194655
-1,1,1,-1,1,-1.1838616820660919
-1,1,1,-1,1,-2.0035578623945924
-1,1,1,-1,1,-1.6552226059756299
-1,1,1,-1,1,-1.5685602864753807
-1,1,1,-1,1,-1.2565427829611253
-1,1,1,-1,1,-1.2231472578400582
-1,1,1,-1,1,-1.8500599356222878
-1,1,1,-1,1,-1.9690701379491975
-1,1,1,-1,1,-0.9199129743072607
-1,1,1,-1,1,-1.3093507766239905
-1,1,1,-1,1,-1.286418188102524
-1,1,1,-1,1,-1.951404509682164
-1,1,1,-1,1,-1.8738707101582144
-1,1,1,-1,1,-1.014098939432887
-1,1,1,-1,1,-1.4346945443781052
-1,1,1,-1,1,-1.2637862586921125
-1,1,1,-1,1,-1.9898028589020103
-1,1,1,-1,1,-1.9397359174723565
-1,1,1,-1,1,-1.4041840299700945
-1,1,1,-1,1,-1.3729852056551897
-1,1,1,-1,1,-1.2397502744213134
-1,1,1,-1,1,-1.9162196453653817
-1,1,1,-1,1,-1.922086969987107
-1,1,1,-1,1,-1.5101493323012523
-1,1,1,-1,1,-1.342596683970301
-1,1,1,-1,1,-1.2378642685998413
-1,1,1,-1,1,-1.8067472366819881
-1,1,1,1,-1,-1.9689629878147938
-1,1,1,1,-1,-1.9700928334918726
-1,1,1,1,-1,-1.4442219356944903
-1,1,1,1,-1,-1.5493879997930908
-1,1,1,1,-1,-1.6843315850428688
-1,1,1,1,-1,-1.804274283042416
-1,1,1,1,-1,-1.5489683743289977
-1,1,1,1,-1,-1.4597699395578412
-1,1,1,1,-1,-1.4993112302800842
-1,1,1,1,-1,-1.5816338788719186
-1,1,1,1,-1,-2.1381102998610757
-1,1,1,1,-1,-1.4265067583969524
-1,1,1,1,-1,-1.4061350630113827
-1,1,1,1,-1,-1.2625674845615107
-1,1,1,1,-1,-1.5521619488261227
-1,1,1,1,-1,-1.8911544595589633
-1,1,1,1,-1,-1.2833623246552905
-1,1,1,1,-1,-1.4395764714237205
-1,1,1,1,-1,-1.6048320912149312
-1,1,1,1,-1,-1.6072706707937991
-1,1,1,1,-1,-2.022085031245008
-1,1,1,1,-1,-1.2672920001493326
-1,1,1,1,-1,-1.3927672659218642
-1,1,1,1,-1,-1.256917878577713
-1,1,1,1,-1,-2.216083057474441
-1,1,1,1,-1,-2.146232885425425
-1,1,1,1,-1,-1.4910343282851113
-1,1,1,1,-1,-1.505750855103844
-1,1,1,1,-1,-1.512059786643691
-1,1,1,1,-1,-1.814827503352053
-1,1,1,1,-1,-1.780331986067054
-1,1,1,1,-1,-1.1716882156660957
-1,1,1,1,-1,-1.3521097903280366
-1,1,1,1,-1,-1.3944259295027899
-1,1,1,1,-1,-1.738370350286241
-1,1,1,1,-1,-2.303076383638464
-1,1,1,1,-1,-1.2935992988747231
-1,1,1,1,-1,-1.685862751005115
-1,1,1,1,-1,-1.4752777766746266
-1,1,1,1,-1,-1.7820556426778007
-1,1,1,1,-1,-1.9917787958964595
-1,1,1,1,-1,-1.1918518133081235
-1,1,1,1,-1,-1.5709229340403936
-1,1,1,1,-1,-1.8978778958108324
-1,1,1,1,-1,-1.9019286056434612
-1,1,1,1,-1,-1.8202409977851977
-1,1,1,1,-1,-1.4098070509887828
-1,1,1,1,-1,-1.7416056600055545
-1,1,1,1,-1,-1.2955494010700603
-1,1,1,1,-1,-2.033540382954176
-1,1,1,1,1,-1.8599361766220972
-1,1,1,1,1,-1.083268711422365
-1,1,1,1,1,-1.5273281641489873
-1,1,1,1,1,-1.9942115178377835
-1,1,1,1,1,-1.9247801069881612
-1,1,1,1,1,-1.9314129415952874
-1,1,1,1,1,-1.3073671540647225
-1,1,1,1,1,-1.353651099223842
-1,1,1,1,1,-1.2424960893555335
-1,1,1,1,1,-1.9938885006661098
-1,1,1,1,1,-1.9168515263895454
-1,1,1,1,1,-0.9648424368235534
-1,1,1,1,1,-1.3343594838275352
-1,1,1,1,1,-1.165138690404644
-1,1,1,1,1,-1.9937948919205735
-1,1,1,1,1,-2.0097291256001224
-1,1,1,1,1,-1.060442751572759
-1,1,1,1,1,-1.5781200306364849
-1,1,1,1,1,-1.2148551563508831
-1,1,1,1,1,-1.7460111820821425
-1,1,1,1,1,-1.86844099053732
-1,1,1,1,1,-1.2037374221054697
-1,1,1,1,1,-1.333734939851378
-1,1,1,1,1,-1.3965649571365613
-1,1,1,1,1,-1.9269223597266636
-1,1,1,1,1,-1.9637176838161101
-1,1,1,1,1,-1.538991805600978
-1,1,1,1,1,-1.293678663234754
-1,1,1,1,1,-1.251392227496598
-1,1,1,1,1,-1.709797671548387
-1,1,1,1,1,-1.9936281966876555
-1,1,1,1,1,-1.3911479756866556
-1,1,1,1,1,-1.5534804779792093
-1,1,1,1,1,-1.3340370811069413
-1,1,1,1,1,-1.8045114280800185
-1,1,1,1,1,-2.0142125328908604
-1,1,1,1,1,-1.296201868937747
-1,1,1,1,1,-1.4274260949710034
-1,1,1,1,1,-1.260889303004474
-1,1,1,1,1,-1.9025463055075638
-1,1,1,1,1,-1.9605736031370198
-1,1,1,1,1,-1.2255439776745751
-1,1,1,1,1,-1.3864557391174206
-1,1,1,1,1,-1.3728480143739845
-1,1,1,1,1,-1.6496041593557704
-1,1,1,1,1,-2.161699542150945
-1,1,1,1,1,-0.9160941044022439
-1,1,1,1,1,-1.5571137685617826
-1,1,1,1,1,-1.255790970342347
-1,1,1,1,1,-1.6669807510666959
1,-1,-1,-1,-1,-2.3103825770330992
1,-1,-1,-1,-1,-1.6666152843185866
1,-1,-1,-1,-1,-1.8062895834586776
1,-1,-1,-1,-1,-2.453786230032872
1,-1,-1,-1,-1,-1.9098708686948234
1,-1,-1,-1,-1,-1.9375116441789972
1,-1,-1,-1,-1,-1.6119974378685482
1,-1,-1,-1,-1,-2.2090992601724015
1,-1,-1,-1,-1,-2.820145357618579
1,-1,-1,-1,-1,-2.0711141990447777
1,-1,-1,-1,-1,-1.9510767920815295
1,-1,-1,-1,-1,-1.557121677351923
1,-1,-1,-1,-1,-2.254358047682921
1,-1,-1,-1,-1,-2.715129988513055
1,-1,-1,-1,-1,-2.1150683879931513
1,-1,-1,-1,-1,-2.209334646556526
1,-1,-1,-1,-1,-1.590786225266756
1,-1,-1,-1,-1,-2.3480715202484763
1,-1,-1,-1,-1,-4.685368963311943
1,-1,-1,-1,-1,-2.0306470746587406
1,-1,-1,-1,-1,-1.5194913345162002
1,-1,-1,-1,-1,-2.010801641121033
1,-1,-1,-1,-1,-2.214274726323977
1,-1,-1,-1,-1,-2.979540885785901
1,-1,-1,-1,-1,-1.8929115245974335
1,-1,-1,-1,-1,-1.752280965389327
1,-1,-1,-1,-1,-1.9875108927184586
1,-1,-1,-1,-1,-2.1663502992711328
1,-1,-1,-1,-1,-3.6032927191448327
1,-1,-1,-1,-1,-2.4334340868730546
1,-1,-1,-1,-1,-1.7486775643009536
1,-1,-1,-1,-1,-1.7105185591935173
